"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17108-31748","WR","Levi","","Norwood","0","0","4500","NYG@PIT","PIT","NYG","","","",""
"17108-23046","RB","Jamize","","Olawale","4.69000015258789","10","4500","BUF@OAK","OAK","BUF","","","",""
"17108-31241","WR","Sammie","","Coates","6.5","10","4500","NYG@PIT","PIT","NYG","","","",""
"17108-14348","TE","Lee","","Smith","1.9666666984558105","3","4500","BUF@OAK","OAK","BUF","IR","Ankle","",""
"17108-24589","WR","Jaron","","Brown","5.033333460489909","6","4500","WAS@ARI","ARI","WAS","IR","Knee","",""
"17108-24847","TE","Will","","Tye","4.309091047807173","11","4500","NYG@PIT","NYG","PIT","","","",""
"17108-7953","WR","Vincent","","Jackson","4.959999847412109","5","4500","TB@SD","TB","SD","IR","Knee","",""
"17108-14355","TE","Niles","","Paul","1.850000023841858","2","4500","WAS@ARI","WAS","ARI","IR","Shoulder","",""
"17108-14358","WR","Dwayne","","Harris","0.5272727446122603","11","4500","NYG@PIT","NYG","PIT","","","",""
"17108-28694","TE","Jesse","","James","5.099999861283735","11","4500","NYG@PIT","PIT","NYG","","","",""
"17108-27672","TE","Matt","","LaCosse","3.700000047683716","1","4500","NYG@PIT","NYG","PIT","IR","Knee","",""
"17108-14362","TE","Charles","","Clay","4.572727203369141","11","4500","BUF@OAK","BUF","OAK","Q","Knee","",""
"17108-29723","RB","Stepfan","","Taylor","0.6000000238418579","2","4500","WAS@ARI","ARI","WAS","","","",""
"17108-53532","WR","Roger","","Lewis","3.9833332697550454","6","4500","NYG@PIT","NYG","PIT","","","",""
"17108-22047","TE","Ladarius","","Green","4.066666603088379","3","4500","NYG@PIT","PIT","NYG","","","",""
"17108-39455","RB","Kerwynn","","Williams","3.4666665395100913","6","4500","WAS@ARI","ARI","WAS","","","",""
"17108-26657","RB","Christian","","Powell","0","0","4500","NYG@PIT","PIT","NYG","","","",""
"17108-32551","WR","Kolby","","Listenbee","0","0","4500","BUF@OAK","BUF","OAK","O","Pelvis","",""
"17108-21547","RB","Will","","Johnson","2.2600000381469725","5","4500","NYG@PIT","NYG","PIT","IR","Shoulder","",""
"17108-26411","TE","Ryan","","Malleck","0","0","4500","NYG@PIT","NYG","PIT","","","",""
"17108-24882","K","Roberto","","Aguayo","5.818181818181818","11","4500","TB@SD","TB","SD","","","",""
"17108-32564","WR","Josh","","Doctson","3.799999952316284","2","4500","WAS@ARI","WAS","ARI","IR","Achilles","",""
"17108-29500","WR","Markus","","Wheaton","5.033333460489909","3","4500","NYG@PIT","PIT","NYG","IR","Shoulder","",""
"17108-6732","RB","DeAngelo","","Williams","9.742856706891741","7","4500","NYG@PIT","PIT","NYG","O","Knee","",""
"17108-30807","TE","Mychal","","Rivera","3.1666666666666665","6","4500","BUF@OAK","OAK","BUF","","","",""
"17108-44893","RB","Roosevelt","","Nix","0.8666666348775228","3","4500","NYG@PIT","PIT","NYG","","","",""
"17108-54621","WR","Walt","","Powell","3.028571537562779","7","4500","BUF@OAK","BUF","OAK","IR","Ankle","",""
"17108-25694","RB","Andre","","Williams","2.1812500953674316","16","4500","TB@SD","SD","TB","","","",""
"17108-48224","TE","Wes","","Saxton","0","1","4500","WAS@ARI","WAS","ARI","","","",""
"17108-31329","WR","Russell","","Shepard","5.771428789411273","7","4500","TB@SD","TB","SD","","","",""
"17108-30307","RB","Mack","","Brown","0","0","4500","WAS@ARI","WAS","ARI","","","",""
"17108-32613","RB","DeAndre","","Washington","4.19000015258789","10","4500","BUF@OAK","OAK","BUF","","","",""
"17108-7784","WR","Darrius","","Heyward-Bey","5.549999872843425","6","4500","NYG@PIT","PIT","NYG","O","Foot","",""
